dex,pokemon_id,pokemon,base_attack,base_defense,base_stamina,types,fast_moves,charged_moves,elite_moves,legacy_moves,buddy_distance,third_move_cost,released,family_id,evolutions,parent,tags
720,hoopa_confined,Hoopa (Confined),261,187,173,"['psychic', 'ghost']","['CONFUSION', 'ASTONISH']","['SHADOW_BALL', 'PSYBEAM', 'PSYCHIC']",nan,nan,20.0,100000,False,,nan,,['mythical']
720,hoopa_unbound,Hoopa (Unbound),311,191,173,"['psychic', 'dark']","['CONFUSION', 'ASTONISH']","['SHADOW_BALL', 'DARK_PULSE', 'PSYCHIC']",nan,nan,20.0,100000,True,,nan,,"['mythical', 'untradeable']"
721,volcanion,Volcanion,252,216,190,"['fire', 'water']","['INCINERATE', 'WATER_GUN', 'TAKE_DOWN']","['HYDRO_PUMP', 'OVERHEAT', 'EARTH_POWER', 'SLUDGE_BOMB']",nan,nan,20.0,100000,False,,nan,,nan
722,rowlet,Rowlet,102,99,169,"['grass', 'flying']","['TACKLE', 'RAZOR_LEAF', 'LEAFAGE', 'MAGICAL_LEAF']","['SEED_BOMB', 'ENERGY_BALL']",nan,nan,3.0,10000,True,FAMILY_ROWLET,['dartrix'],,['starter']
723,dartrix,Dartrix,142,139,186,"['grass', 'flying']","['PECK', 'RAZOR_LEAF', 'LEAFAGE', 'MAGICAL_LEAF']","['SEED_BOMB', 'ENERGY_BALL', 'BRAVE_BIRD']",nan,nan,3.0,10000,True,FAMILY_ROWLET,['decidueye'],rowlet,['starter']
724,decidueye,Decidueye,210,179,186,"['grass', 'ghost']","['ASTONISH', 'RAZOR_LEAF', 'LEAFAGE', 'MAGICAL_LEAF']","['SHADOW_SNEAK', 'ENERGY_BALL', 'BRAVE_BIRD', 'FRENZY_PLANT', 'SPIRIT_SHACKLE']",['FRENZY_PLANT'],nan,3.0,10000,True,FAMILY_ROWLET,nan,dartrix,['starter']
724,decidueye_hisuian,Decidueye (Hisuian),213,174,204,"['grass', 'fighting']","['MAGICAL_LEAF', 'PSYCHO_CUT']","['AURA_SPHERE', 'ENERGY_BALL', 'AERIAL_ACE', 'NIGHT_SHADE', 'TRAILBLAZE']",nan,nan,3.0,10000,True,FAMILY_ROWLET,nan,dartrix,['starter']
725,litten,Litten,128,79,128,"['fire', 'none']","['SCRATCH', 'EMBER']","['FLAMETHROWER', 'FLAME_CHARGE', 'CRUNCH']",nan,nan,3.0,10000,True,FAMILY_LITTEN,['torracat'],,['starter']
726,torracat,Torracat,174,103,163,"['fire', 'none']","['BITE', 'EMBER']","['FLAMETHROWER', 'FLAME_CHARGE', 'CRUNCH']",nan,nan,3.0,10000,True,FAMILY_LITTEN,['incineroar'],litten,['starter']
727,incineroar,Incineroar,214,175,216,"['fire', 'dark']","['SNARL', 'FIRE_FANG', 'DOUBLE_KICK']","['FIRE_BLAST', 'FLAME_CHARGE', 'DARK_PULSE', 'BLAZE_KICK', 'BLAST_BURN', 'DARKEST_LARIAT']",['BLAST_BURN'],nan,3.0,10000,True,FAMILY_LITTEN,nan,torracat,['starter']
728,popplio,Popplio,120,103,137,"['water', 'none']","['POUND', 'WATER_GUN']","['AQUA_JET', 'WATER_PULSE', 'AQUA_TAIL']",nan,nan,3.0,10000,True,FAMILY_POPPLIO,['brionne'],,['starter']
729,brionne,Brionne,168,145,155,"['water', 'none']","['CHARM', 'WATER_GUN']","['AQUA_JET', 'WATER_PULSE', 'DISARMING_VOICE']",nan,nan,3.0,10000,True,FAMILY_POPPLIO,['primarina'],popplio,['starter']
730,primarina,Primarina,232,195,190,"['water', 'fairy']","['CHARM', 'WATERFALL']","['PSYCHIC', 'HYDRO_PUMP', 'MOONBLAST', 'DISARMING_VOICE', 'HYDRO_CANNON', 'SPARKLING_ARIA']",['HYDRO_CANNON'],nan,3.0,10000,True,FAMILY_POPPLIO,nan,brionne,['starter']
731,pikipek,Pikipek,136,59,111,"['normal', 'flying']","['PECK', 'ROCK_SMASH']","['DRILL_PECK', 'AERIAL_ACE', 'SKY_ATTACK']",nan,nan,1.0,10000,True,FAMILY_PIKIPEK,['trumbeak'],,nan
732,trumbeak,Trumbeak,159,100,146,"['normal', 'flying']","['PECK', 'ROCK_SMASH']","['DRILL_PECK', 'ROCK_BLAST', 'SKY_ATTACK']",nan,nan,1.0,10000,True,FAMILY_PIKIPEK,['toucannon'],pikipek,nan
733,toucannon,Toucannon,222,146,190,"['normal', 'flying']","['PECK', 'ROCK_SMASH', 'BULLET_SEED']","['DRILL_PECK', 'ROCK_BLAST', 'FLASH_CANNON']",nan,nan,1.0,10000,True,FAMILY_PIKIPEK,nan,trumbeak,nan
734,yungoos,Yungoos,122,56,134,"['normal', 'none']","['TACKLE', 'BITE']","['HYPER_FANG', 'CRUNCH', 'ROCK_TOMB']",nan,nan,1.0,10000,True,FAMILY_YUNGOOS,['gumshoos'],,nan
735,gumshoos,Gumshoos,194,113,204,"['normal', 'none']","['TAKE_DOWN', 'BITE']","['HYPER_FANG', 'CRUNCH', 'ROCK_TOMB']",nan,nan,1.0,10000,True,FAMILY_YUNGOOS,nan,yungoos,nan
736,grubbin,Grubbin,115,85,132,"['bug', 'none']","['BUG_BITE', 'SPARK']","['X_SCISSOR', 'VICE_GRIP', 'CRUNCH']",nan,nan,1.0,10000,True,FAMILY_GRUBBIN,['charjabug'],,nan
737,charjabug,Charjabug,145,161,149,"['bug', 'electric']","['BUG_BITE', 'SPARK', 'VOLT_SWITCH']","['X_SCISSOR', 'DISCHARGE', 'CRUNCH']",['VOLT_SWITCH'],nan,1.0,10000,True,FAMILY_GRUBBIN,['vikavolt'],grubbin,nan
738,vikavolt,Vikavolt,254,158,184,"['bug', 'electric']","['BUG_BITE', 'SPARK', 'MUD_SLAP', 'VOLT_SWITCH']","['X_SCISSOR', 'DISCHARGE', 'CRUNCH', 'FLY']",['VOLT_SWITCH'],nan,1.0,10000,True,FAMILY_GRUBBIN,nan,charjabug,nan
739,crabrawler,Crabrawler,150,104,132,"['fighting', 'none']","['ROCK_SMASH', 'BUBBLE']","['POWER_UP_PUNCH', 'CRABHAMMER', 'PAYBACK', 'BRICK_BREAK']",nan,nan,3.0,50000,True,FAMILY_CRABRAWLER,['crabominable'],,nan
740,crabominable,Crabominable,231,138,219,"['fighting', 'ice']","['ROCK_SMASH', 'BUBBLE']","['POWER_UP_PUNCH', 'CRABHAMMER', 'PAYBACK', 'ICE_PUNCH', 'BRICK_BREAK']",nan,nan,3.0,50000,True,FAMILY_CRABRAWLER,nan,crabrawler,nan
741,oricorio_baile,Oricorio (Baile),196,145,181,"['fire', 'flying']","['POUND', 'AIR_SLASH']","['AERIAL_ACE', 'AIR_CUTTER', 'HURRICANE']",nan,nan,3.0,75000,True,,nan,,nan
741,oricorio_pau,Oricorio (Pa'u),196,145,181,"['psychic', 'flying']","['POUND', 'AIR_SLASH']","['AERIAL_ACE', 'AIR_CUTTER', 'HURRICANE']",nan,nan,3.0,75000,True,,nan,,nan
741,oricorio_pom_pom,Oricorio (Pom-Pom),196,145,181,"['electric', 'flying']","['POUND', 'AIR_SLASH']","['AERIAL_ACE', 'AIR_CUTTER', 'HURRICANE']",nan,nan,3.0,75000,True,,nan,,nan
741,oricorio_sensu,Oricorio (Sensu),196,145,181,"['ghost', 'flying']","['POUND', 'AIR_SLASH']","['AERIAL_ACE', 'AIR_CUTTER', 'HURRICANE']",nan,nan,3.0,75000,True,,nan,,nan
742,cutiefly,Cutiefly,110,81,120,"['bug', 'fairy']","['FAIRY_WIND', 'STRUGGLE_BUG']","['DAZZLING_GLEAM', 'BUG_BUZZ']",nan,nan,1.0,10000,True,FAMILY_CUTIEFLY,['ribombee'],,nan
743,ribombee,Ribombee,198,146,155,"['bug', 'fairy']","['FAIRY_WIND', 'STRUGGLE_BUG']","['DAZZLING_GLEAM', 'BUG_BUZZ', 'DRAINING_KISS']",nan,nan,1.0,10000,True,FAMILY_CUTIEFLY,nan,cutiefly,nan
744,rockruff,Rockruff,117,78,128,"['rock', 'none']","['TACKLE', 'ROCK_THROW']","['STONE_EDGE', 'ROCK_TOMB', 'CRUNCH', 'TRAILBLAZE']",nan,nan,5.0,50000,True,FAMILY_ROCKRUFF,"['lycanroc_midnight', 'lycanroc_midday', 'lycranroc_dusk']",,nan
745,lycanroc_dusk,Lycanroc (Dusk),234,139,181,"['rock', 'none']","['COUNTER', 'SUCKER_PUNCH', 'ROCK_THROW']","['STONE_EDGE', 'IRON_HEAD', 'CRUNCH', 'TRAILBLAZE']",nan,nan,5.0,50000,True,FAMILY_ROCKRUFF,nan,rockruff,nan
745,lycanroc_midday,Lycanroc (Midday),231,140,181,"['rock', 'none']","['SUCKER_PUNCH', 'ROCK_THROW']","['STONE_EDGE', 'DRILL_RUN', 'CRUNCH', 'TRAILBLAZE']",nan,nan,5.0,50000,True,FAMILY_ROCKRUFF,nan,rockruff,nan
745,lycanroc_midnight,Lycanroc (Midnight),218,152,198,"['rock', 'none']","['COUNTER', 'ROCK_THROW']","['STONE_EDGE', 'PSYCHIC_FANGS', 'CRUNCH', 'TRAILBLAZE']",nan,nan,5.0,50000,True,FAMILY_ROCKRUFF,nan,rockruff,nan
746,wishiwashi,Wishiwashi,46,43,128,"['water', 'none']","['WATER_GUN', 'WATERFALL', 'IRON_TAIL']","['BRINE', 'SURF', 'AQUA_TAIL']",nan,nan,1.0,75000,False,,nan,,nan
746,wishiwashi_school,Wishiwashi (School),255,242,128,"['water', 'none']","['WATER_GUN', 'WATERFALL', 'IRON_TAIL']","['BRINE', 'SURF', 'AQUA_TAIL']",nan,nan,1.0,75000,False,,nan,,nan
746,wishiwashi_solo,Wishiwashi (Solo),46,43,128,"['water', 'none']","['WATER_GUN', 'WATERFALL', 'IRON_TAIL']","['BRINE', 'SURF', 'AQUA_TAIL']",nan,nan,1.0,75000,False,,nan,,nan
747,mareanie,Mareanie,98,110,137,"['poison', 'water']","['POISON_STING', 'BITE']","['BRINE', 'GUNK_SHOT', 'SLUDGE_WAVE']",nan,nan,3.0,50000,True,FAMILY_MAREANIE,['toxapex'],,nan
748,toxapex,Toxapex,114,273,137,"['poison', 'water']","['POISON_JAB', 'BITE']","['BRINE', 'GUNK_SHOT', 'SLUDGE_WAVE']",nan,nan,3.0,50000,True,FAMILY_MAREANIE,nan,mareanie,nan
749,mudbray,Mudbray,175,121,172,"['ground', 'none']","['MUD_SLAP', 'ROCK_SMASH']","['BULLDOZE', 'BODY_SLAM', 'EARTHQUAKE']",nan,nan,3.0,50000,False,FAMILY_MUDBRAY,['mudsdale'],,nan
750,mudsdale,Mudsdale,214,174,225,"['ground', 'none']","['MUD_SLAP', 'ROCK_SMASH']","['BULLDOZE', 'BODY_SLAM', 'EARTHQUAKE', 'HEAVY_SLAM']",nan,nan,3.0,50000,False,FAMILY_MUDBRAY,nan,mudbray,nan
751,dewpider,Dewpider,72,117,116,"['water', 'bug']","['INFESTATION', 'BUG_BITE']","['WATER_PULSE', 'BUBBLE_BEAM', 'MIRROR_COAT']",nan,nan,3.0,50000,True,FAMILY_DEWPIDER,['araquanid'],,nan
752,araquanid,Araquanid,126,219,169,"['water', 'bug']","['INFESTATION', 'BUG_BITE']","['BUG_BUZZ', 'BUBBLE_BEAM', 'MIRROR_COAT', 'WATER_PULSE']",nan,nan,3.0,50000,True,FAMILY_DEWPIDER,nan,dewpider,nan
753,fomantis,Fomantis,100,64,120,"['grass', 'none']","['RAZOR_LEAF', 'FURY_CUTTER', 'LEAFAGE']","['LEAF_BLADE', 'ENERGY_BALL', 'GRASS_KNOT', 'TRAILBLAZE']",nan,nan,3.0,50000,True,FAMILY_FOMANTIS,['lurantis'],,nan
754,lurantis,Lurantis,192,169,172,"['grass', 'none']","['RAZOR_LEAF', 'FURY_CUTTER', 'LEAFAGE']","['LEAF_BLADE', 'LEAF_STORM', 'SUPER_POWER', 'X_SCISSOR', 'TRAILBLAZE']",nan,nan,3.0,50000,True,FAMILY_FOMANTIS,nan,fomantis,nan
755,morelull,Morelull,108,119,120,"['grass', 'fairy']",['ASTONISH'],"['DAZZLING_GLEAM', 'SEED_BOMB']",nan,nan,3.0,50000,True,FAMILY_MORELULL,['shiinotic'],,nan
756,shiinotic,Shiinotic,154,168,155,"['grass', 'fairy']",['ASTONISH'],"['MOONBLAST', 'SEED_BOMB', 'SLUDGE_BOMB']",nan,nan,3.0,50000,True,FAMILY_MORELULL,nan,morelull,nan
757,salandit,Salandit,136,80,134,"['poison', 'fire']","['EMBER', 'POISON_JAB']","['POISON_FANG', 'FLAMETHROWER', 'DRAGON_PULSE']",nan,nan,3.0,50000,True,FAMILY_SALANDIT,['salazzle'],,nan
758,salazzle,Salazzle,228,130,169,"['poison', 'fire']","['INCINERATE', 'POISON_JAB']","['POISON_FANG', 'FIRE_BLAST', 'DRAGON_PULSE', 'SLUDGE_WAVE']",nan,nan,3.0,50000,True,FAMILY_SALANDIT,nan,salandit,nan
759,stufful,Stufful,136,95,172,"['normal', 'fighting']","['TACKLE', 'TAKE_DOWN']","['SUPER_POWER', 'BRICK_BREAK', 'STOMP']",nan,nan,1.0,10000,True,FAMILY_STUFFUL,['bewear'],,nan
760,bewear,Bewear,226,141,260,"['normal', 'fighting']","['TACKLE', 'LOW_KICK', 'SHADOW_CLAW']","['SUPER_POWER', 'PAYBACK', 'STOMP', 'DRAIN_PUNCH']",['DRAIN_PUNCH'],nan,1.0,10000,True,FAMILY_STUFFUL,nan,stufful,nan
761,bounsweet,Bounsweet,55,69,123,"['grass', 'none']","['RAZOR_LEAF', 'CHARM']","['ENERGY_BALL', 'DRAINING_KISS']",nan,nan,3.0,10000,True,FAMILY_BOUNSWEET,['steenee'],,nan
762,steenee,Steenee,78,94,141,"['grass', 'none']","['RAZOR_LEAF', 'CHARM']","['ENERGY_BALL', 'DRAINING_KISS', 'GRASS_KNOT', 'TRIPLE_AXEL']",nan,nan,3.0,10000,True,FAMILY_BOUNSWEET,['tsareena'],bounsweet,nan
763,tsareena,Tsareena,222,195,176,"['grass', 'none']","['RAZOR_LEAF', 'CHARM', 'MAGICAL_LEAF']","['ENERGY_BALL', 'DRAINING_KISS', 'GRASS_KNOT', 'STOMP', 'TRIPLE_AXEL', 'HIGH_JUMP_KICK']",['HIGH_JUMP_KICK'],nan,3.0,10000,True,FAMILY_BOUNSWEET,nan,steenee,nan
764,comfey,Comfey,165,215,139,"['fairy', 'none']","['VINE_WHIP', 'HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER']","['PETAL_BLIZZARD', 'GRASS_KNOT', 'DRAINING_KISS']",nan,nan,3.0,50000,True,,nan,,['regional']
765,oranguru,Oranguru,168,192,207,"['normal', 'psychic']","['CONFUSION', 'ZEN_HEADBUTT', 'YAWN']","['PSYCHIC', 'FOUL_PLAY', 'FUTURE_SIGHT', 'TRAILBLAZE', 'BRUTAL_SWING']",nan,nan,3.0,75000,True,,nan,,nan
766,passimian,Passimian,222,160,225,"['fighting', 'none']","['COUNTER', 'ROCK_SMASH', 'TAKE_DOWN']","['BRICK_BREAK', 'CLOSE_COMBAT', 'SUPER_POWER', 'BRUTAL_SWING']",nan,nan,3.0,75000,True,,nan,,nan
767,wimpod,Wimpod,67,74,93,"['bug', 'water']",['STRUGGLE_BUG'],['BUG_BUZZ'],nan,nan,1.0,10000,True,FAMILY_WIMPOD,['golisopod'],,nan
768,golisopod,Golisopod,218,226,181,"['bug', 'water']","['FURY_CUTTER', 'METAL_CLAW', 'WATERFALL', 'SHADOW_CLAW']","['X_SCISSOR', 'AQUA_JET', 'AERIAL_ACE', 'LIQUIDATION', 'RAZOR_SHELL']",nan,nan,1.0,10000,True,FAMILY_WIMPOD,nan,wimpod,nan
769,sandygast,Sandygast,120,118,146,"['ghost', 'ground']","['ASTONISH', 'MUD_SHOT', 'SAND_ATTACK']","['SAND_TOMB', 'SHADOW_BALL', 'EARTH_POWER', 'SCORCHING_SANDS']",nan,nan,3.0,50000,True,FAMILY_SANDYGAST,['palossand'],,nan
770,palossand,Palossand,178,178,198,"['ghost', 'ground']","['ASTONISH', 'MUD_SHOT', 'SAND_ATTACK']","['SAND_TOMB', 'SHADOW_BALL', 'EARTH_POWER', 'SCORCHING_SANDS']",nan,nan,3.0,50000,True,FAMILY_SANDYGAST,nan,sandygast,nan
771,pyukumuku,Pyukumuku,97,224,146,"['water', 'none']",['COUNTER'],['MIRROR_COAT'],nan,nan,3.0,75000,False,,nan,,nan
772,type_null,Type (Null),184,184,216,"['normal', 'none']","['TACKLE', 'TAKE_DOWN']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE']",nan,nan,20.0,100000,False,FAMILY_TYPE_NULL,['silvally'],,nan
773,silvally,Silvally,198,198,216,"['normal', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_bug,Silvally (Bug),198,198,216,"['bug', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_dark,Silvally (Dark),198,198,216,"['dark', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_dragon,Silvally (Dragon),198,198,216,"['dragon', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_electric,Silvally (Electric),198,198,216,"['electric', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_fairy,Silvally (Fairy),198,198,216,"['fairy', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_fighting,Silvally (Fighting),198,198,216,"['fighting', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_fire,Silvally (Fire),198,198,216,"['fire', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_flying,Silvally (Flying),198,198,216,"['flying', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_ghost,Silvally (Ghost),198,198,216,"['ghost', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_grass,Silvally (Grass),198,198,216,"['grass', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_ground,Silvally (Ground),198,198,216,"['ground', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_ice,Silvally (Ice),198,198,216,"['ice', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_poison,Silvally (Poison),198,198,216,"['poison', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_psychic,Silvally (Psychic),198,198,216,"['psychic', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_rock,Silvally (Rock),198,198,216,"['rock', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_steel,Silvally (Steel),198,198,216,"['steel', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
773,silvally_water,Silvally (Water),198,198,216,"['water', 'none']","['TACKLE', 'TAKE_DOWN', 'BITE']","['TRI_ATTACK', 'IRON_HEAD', 'AERIAL_ACE', 'X_SCISSOR']",nan,nan,20.0,100000,False,,nan,,nan
774,minior_core,Minior (Core),218,131,155,"['rock', 'flying']","['ROLLOUT', 'TAKE_DOWN']","['POWER_GEM', 'ANCIENT_POWER', 'ACROBATICS']",nan,nan,3.0,50000,False,,nan,,nan
774,minior_meteor,Minior (Meteor),116,194,155,"['rock', 'flying']","['ROLLOUT', 'TAKE_DOWN']","['POWER_GEM', 'ANCIENT_POWER', 'ACROBATICS']",nan,nan,3.0,50000,False,,nan,,nan
775,komala,Komala,216,165,163,"['normal', 'none']","['ROLLOUT', 'YAWN']","['PLAY_ROUGH', 'BULLDOZE', 'PAYBACK']",nan,nan,3.0,50000,True,,nan,,nan
776,turtonator,Turtonator,165,215,155,"['fire', 'dragon']","['EMBER', 'FIRE_SPIN', 'INCINERATE']","['OVERHEAT', 'FLAMETHROWER', 'DRAGON_PULSE', 'FLASH_CANNON']",nan,nan,5.0,75000,True,,nan,,nan
777,togedemaru,Togedemaru,190,145,163,"['electric', 'steel']","['THUNDER_SHOCK', 'SPARK']","['FELL_STINGER', 'WILD_CHARGE', 'GYRO_BALL']",nan,nan,3.0,50000,True,,nan,,nan
778,mimikyu,Mimikyu,177,199,146,"['ghost', 'fairy']","['SHADOW_CLAW', 'CHARM']","['SHADOW_SNEAK', 'PLAY_ROUGH', 'SHADOW_BALL']",nan,nan,5.0,50000,False,,nan,,nan
779,bruxish,Bruxish,208,145,169,"['water', 'psychic']","['WATER_GUN', 'CONFUSION', 'BITE']","['PSYCHIC_FANGS', 'AQUA_TAIL', 'CRUNCH']",nan,nan,3.0,50000,True,,nan,,nan
780,drampa,Drampa,231,164,186,"['normal', 'dragon']","['DRAGON_BREATH', 'EXTRASENSORY']","['OUTRAGE', 'DRAGON_PULSE', 'FLY']",nan,nan,5.0,75000,True,,nan,,nan
781,dhelmise,Dhelmise,233,179,172,"['ghost', 'grass']","['ASTONISH', 'SHADOW_CLAW']","['POWER_WHIP', 'SHADOW_BALL', 'HEAVY_SLAM']",nan,nan,5.0,50000,False,,nan,,nan
782,jangmo_o,Jangmo-o,102,108,128,"['dragon', 'none']","['TACKLE', 'DRAGON_TAIL']","['DRAGON_CLAW', 'BRICK_BREAK', 'DRAGON_PULSE']",nan,nan,5.0,75000,True,FAMILY_JANGMO_O,['hakamo_o'],,nan
783,hakamo_o,Hakamo-o,145,162,146,"['dragon', 'fighting']","['TACKLE', 'DRAGON_TAIL']","['DRAGON_CLAW', 'BRICK_BREAK', 'DRAGON_PULSE']",nan,nan,5.0,75000,True,FAMILY_JANGMO_O,['kommo_o'],jangmo_o,nan
784,kommo_o,Kommo-o,222,240,181,"['dragon', 'fighting']","['POISON_JAB', 'DRAGON_TAIL']","['DRAGON_CLAW', 'CLOSE_COMBAT', 'FLAMETHROWER', 'BOOMBURST', 'BRICK_BREAK']",nan,nan,5.0,75000,True,FAMILY_JANGMO_O,nan,hakamo_o,nan
785,tapu_koko,Tapu Koko,250,181,172,"['electric', 'fairy']","['VOLT_SWITCH', 'QUICK_ATTACK']","['THUNDERBOLT', 'DAZZLING_GLEAM', 'BRAVE_BIRD', 'THUNDER', 'NATURES_MADNESS']",['NATURES_MADNESS'],nan,20.0,100000,True,,nan,,['legendary']
786,tapu_lele,Tapu Lele,259,208,172,"['psychic', 'fairy']","['CONFUSION', 'ASTONISH']","['PSYSHOCK', 'MOONBLAST', 'FOCUS_BLAST', 'FUTURE_SIGHT', 'NATURES_MADNESS', 'DRAINING_KISS']",['NATURES_MADNESS'],nan,20.0,100000,True,,nan,,['legendary']
787,tapu_bulu,Tapu Bulu,249,215,172,"['grass', 'fairy']","['BULLET_SEED', 'ROCK_SMASH']","['GRASS_KNOT', 'DAZZLING_GLEAM', 'MEGAHORN', 'SOLAR_BEAM', 'NATURES_MADNESS']",['NATURES_MADNESS'],nan,20.0,100000,True,,nan,,['legendary']
788,tapu_fini,Tapu Fini,189,254,172,"['water', 'fairy']","['WATER_GUN', 'HIDDEN_POWER_BUG', 'HIDDEN_POWER_DARK', 'HIDDEN_POWER_DRAGON', 'HIDDEN_POWER_ELECTRIC', 'HIDDEN_POWER_FIGHTING', 'HIDDEN_POWER_FIRE', 'HIDDEN_POWER_FLYING', 'HIDDEN_POWER_GHOST', 'HIDDEN_POWER_GRASS', 'HIDDEN_POWER_GROUND', 'HIDDEN_POWER_ICE', 'HIDDEN_POWER_POISON', 'HIDDEN_POWER_PSYCHIC', 'HIDDEN_POWER_ROCK', 'HIDDEN_POWER_STEEL', 'HIDDEN_POWER_WATER']","['SURF', 'MOONBLAST', 'ICE_BEAM', 'HYDRO_PUMP', 'NATURES_MADNESS']",['NATURES_MADNESS'],nan,20.0,100000,True,,nan,,['legendary']
789,cosmog,Cosmog,54,57,125,"['psychic', 'none']",['SPLASH'],['STRUGGLE'],nan,nan,20.0,100000,False,FAMILY_COSMOG,['cosmoem'],,nan
790,cosmoem,Cosmoem,54,242,125,"['psychic', 'none']",['SPLASH'],['STRUGGLE'],nan,nan,20.0,100000,False,FAMILY_COSMOG,"['solgaleo', 'lunala']",cosmog,nan
791,solgaleo,Solgaleo,255,191,264,"['psychic', 'steel']","['ZEN_HEADBUTT', 'FIRE_SPIN']","['IRON_HEAD', 'PSYCHIC_FANGS', 'SOLAR_BEAM', 'FLAMETHROWER']",nan,nan,20.0,100000,True,FAMILY_COSMOG,nan,cosmoem,['legendary']
792,lunala,Lunala,255,191,264,"['psychic', 'ghost']","['CONFUSION', 'AIR_SLASH']","['SHADOW_BALL', 'PSYCHIC', 'MOONBLAST', 'FUTURE_SIGHT']",nan,nan,20.0,100000,True,FAMILY_COSMOG,nan,cosmoem,['legendary']
793,nihilego,Nihilego,249,210,240,"['rock', 'poison']","['ACID', 'POUND', 'POISON_JAB']","['POWER_GEM', 'GUNK_SHOT', 'SLUDGE_BOMB', 'ROCK_SLIDE']",nan,nan,20.0,100000,True,,nan,,['ultrabeast']
