pokemon,move,move_kind,type,stab_bonus,damage,energy,damage_per_energy,effect,archetype,notes
Shuckle,Rock Blast,charged,rock,1.2,50,40,1.25,,Spam/Bait,
Shuckle,Stone Edge,charged,rock,1.2,100,55,1.82,,Nuke,
Shuckle (Shadow),Frustration,charged,normal,1.0,10,70,0.14,,High Energy,
Shuckle (Shadow),Gyro Ball,charged,steel,1.0,80,60,1.33,,High Energy,
Shuckle (Shadow),Rock Blast,charged,rock,1.2,50,40,1.25,,Spam/Bait,
Shuckle (Shadow),Stone Edge,charged,rock,1.2,100,55,1.82,,Nuke,
Shuppet,Night Shade,charged,ghost,1.2,80,45,1.78,,General,
Shuppet,Ominous Wind,charged,ghost,1.2,45,45,1.0,10.0% chance +1 Atk +1 Def self,Boost,
Shuppet,Return,charged,normal,1.0,130,70,1.86,,Nuke,
Shuppet,Shadow Sneak,charged,ghost,1.2,50,45,1.11,,General,
Shuppet (Shadow),Frustration,charged,normal,1.0,10,70,0.14,,High Energy,
Shuppet (Shadow),Night Shade,charged,ghost,1.2,80,45,1.78,,General,
Shuppet (Shadow),Ominous Wind,charged,ghost,1.2,45,45,1.0,10.0% chance +1 Atk +1 Def self,Boost,
Shuppet (Shadow),Shadow Sneak,charged,ghost,1.2,50,45,1.11,,General,
Sigilyph,Air Cutter,charged,flying,1.2,60,55,1.09,,High Energy,
Sigilyph,Ancient Power,charged,rock,1.0,60,45,1.33,10.0% chance +1 Atk +1 Def self,Boost,
Sigilyph,Psybeam,charged,psychic,1.2,70,60,1.17,,High Energy,
Sigilyph,Signal Beam,charged,bug,1.0,75,55,1.36,20.0% chance -1 Atk -1 Def opponent,High Energy Debuff,
Silcoon,Struggle,charged,normal,1.0,35,100,0.35,,High Energy,
Silicobra,Bulldoze,charged,ground,1.2,45,45,1.0,50.0% chance -1 Def opponent,Debuff Spam/Bait,
Silicobra,Dig,charged,ground,1.2,70,50,1.4,,High Energy,
Silicobra,Earth Power,charged,ground,1.2,90,55,1.64,10.0% chance -1 Def opponent,High Energy Debuff,
Silvally,Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally,Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally,Tri Attack,charged,normal,1.2,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally,X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Bug),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Bug),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Bug),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Bug),X-Scissor,charged,bug,1.2,65,40,1.62,,Spam/Bait,
Silvally (Dark),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Dark),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Dark),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Dark),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Dragon),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Dragon),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Dragon),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Dragon),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Electric),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Electric),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Electric),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Electric),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Fairy),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Fairy),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Fairy),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Fairy),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Fighting),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Fighting),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Fighting),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Fighting),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Fire),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Fire),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Fire),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Fire),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Flying),Aerial Ace,charged,flying,1.2,55,40,1.38,,General,
Silvally (Flying),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Flying),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Flying),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Ghost),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Ghost),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Ghost),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Ghost),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Grass),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Grass),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Grass),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Grass),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Ground),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Ground),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Ground),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Ground),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Ice),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Ice),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Ice),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Ice),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Poison),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Poison),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Poison),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Poison),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Psychic),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Psychic),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Psychic),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Psychic),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Rock),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Rock),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Rock),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Rock),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Steel),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Steel),Iron Head,charged,steel,1.2,70,50,1.4,,General,
Silvally (Steel),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Steel),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Silvally (Water),Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Silvally (Water),Iron Head,charged,steel,1.0,70,50,1.4,,General,
Silvally (Water),Tri Attack,charged,normal,1.0,65,50,1.3,50.0% chance -1 Atk -1 Def opponent,Debuff,
Silvally (Water),X-Scissor,charged,bug,1.0,65,40,1.62,,Spam/Bait,
Simipour,Crunch,charged,dark,1.0,70,45,1.56,30.0% chance -1 Def opponent,Debuff,
Simipour,Hydro Pump,charged,water,1.2,130,75,1.73,,Nuke,
Simipour,Surf,charged,water,1.2,75,45,1.67,,General,
Simisage,Crunch,charged,dark,1.0,70,45,1.56,30.0% chance -1 Def opponent,Debuff,
Simisage,Grass Knot,charged,grass,1.2,90,50,1.8,,General,
Simisage,Solar Beam,charged,grass,1.2,150,80,1.88,,Nuke,
Simisear,Crunch,charged,dark,1.0,70,45,1.56,30.0% chance -1 Def opponent,Debuff,
Simisear,Fire Blast,charged,fire,1.2,140,80,1.75,,Nuke,
Simisear,Flamethrower,charged,fire,1.2,90,55,1.64,,High Energy,
Sinistea,Dark Pulse,charged,dark,1.0,80,50,1.6,,General,
Sinistea,Psychic,charged,psychic,1.0,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Sinistea,Shadow Ball,charged,ghost,1.2,100,55,1.82,,Nuke,
Sirfetch'd,Brave Bird,charged,flying,1.0,130,55,2.36,100% chance -3 Def self,Self-Debuff Nuke,
Sirfetch'd,Close Combat,charged,fighting,1.2,100,45,2.22,100% chance -2 Def self,Self-Debuff,
Sirfetch'd,Leaf Blade,charged,grass,1.0,70,35,2.0,,Spam/Bait,
Sirfetch'd,Night Slash,charged,dark,1.0,50,35,1.43,12.5% chance +2 Atk self,Boost Spam/Bait,
Sizzlipede,Bug Buzz,charged,bug,1.2,100,60,1.67,30.0% chance -1 Def opponent,High Energy Debuff,
Sizzlipede,Crunch,charged,dark,1.0,70,45,1.56,30.0% chance -1 Def opponent,Debuff,
Sizzlipede,Heat Wave,charged,fire,1.2,95,75,1.27,,High Energy,
Skarmory,Brave Bird,charged,flying,1.2,130,55,2.36,100% chance -3 Def self,Self-Debuff Nuke,
Skarmory,Flash Cannon,charged,steel,1.2,110,70,1.57,,Nuke,
Skarmory,Return,charged,normal,1.0,130,70,1.86,,Nuke,
Skarmory,Sky Attack,charged,flying,1.2,85,55,1.55,,High Energy,
Skarmory (Shadow),Brave Bird,charged,flying,1.2,130,55,2.36,100% chance -3 Def self,Self-Debuff Nuke,
Skarmory (Shadow),Flash Cannon,charged,steel,1.2,110,70,1.57,,Nuke,
Skarmory (Shadow),Frustration,charged,normal,1.0,10,70,0.14,,High Energy,
Skarmory (Shadow),Sky Attack,charged,flying,1.2,85,55,1.55,,High Energy,
Skeledirge,Crunch,charged,dark,1.0,70,45,1.56,30.0% chance -1 Def opponent,Debuff,
Skeledirge,Disarming Voice,charged,fairy,1.0,70,45,1.56,,General,
Skeledirge,Flamethrower,charged,fire,1.2,90,55,1.64,,High Energy,
Skeledirge,Shadow Ball,charged,ghost,1.2,100,55,1.82,,Nuke,
Skiddo,Brick Break,charged,fighting,1.0,40,40,1.0,100% chance -1 Def opponent,Debuff Spam/Bait,
Skiddo,Rock Slide,charged,rock,1.0,65,45,1.44,,General,
Skiddo,Seed Bomb,charged,grass,1.2,65,45,1.44,,General,
Skiploom,Dazzling Gleam,charged,fairy,1.0,110,70,1.57,,Nuke,
Skiploom,Energy Ball,charged,grass,1.2,90,55,1.64,10.0% chance -1 Def opponent,High Energy Debuff,
Skiploom,Grass Knot,charged,grass,1.2,90,50,1.8,,General,
Skiploom,Return,charged,normal,1.0,130,70,1.86,,Nuke,
Skiploom (Shadow),Dazzling Gleam,charged,fairy,1.0,110,70,1.57,,Nuke,
Skiploom (Shadow),Energy Ball,charged,grass,1.2,90,55,1.64,10.0% chance -1 Def opponent,High Energy Debuff,
Skiploom (Shadow),Frustration,charged,normal,1.0,10,70,0.14,,High Energy,
Skiploom (Shadow),Grass Knot,charged,grass,1.2,90,50,1.8,,General,
Skitty,Dig,charged,ground,1.0,70,50,1.4,,High Energy,
Skitty,Disarming Voice,charged,fairy,1.0,70,45,1.56,,General,
Skitty,Wild Charge,charged,electric,1.0,100,45,2.22,100% chance -2 Def self,Self-Debuff,
Skorupi,Aqua Tail,charged,water,1.0,55,35,1.57,,Spam/Bait,
Skorupi,Cross Poison,charged,poison,1.2,50,35,1.43,12.5% chance +2 Atk self,Boost Spam/Bait,
Skorupi,Return,charged,normal,1.0,130,70,1.86,,Nuke,
Skorupi,Sludge Bomb,charged,poison,1.2,80,50,1.6,,General,
Skorupi (Shadow),Aqua Tail,charged,water,1.0,55,35,1.57,,Spam/Bait,
Skorupi (Shadow),Cross Poison,charged,poison,1.2,50,35,1.43,12.5% chance +2 Atk self,Boost Spam/Bait,
Skorupi (Shadow),Frustration,charged,normal,1.0,10,70,0.14,,High Energy,
Skorupi (Shadow),Sludge Bomb,charged,poison,1.2,80,50,1.6,,General,
Skrelp,Aqua Tail,charged,water,1.2,55,35,1.57,,Spam/Bait,
Skrelp,Sludge Bomb,charged,poison,1.2,80,50,1.6,,General,
Skrelp,Twister,charged,dragon,1.0,45,45,1.0,,General,
Skrelp,Water Pulse,charged,water,1.2,80,55,1.45,,General,
Skuntank,Crunch,charged,dark,1.2,70,45,1.56,30.0% chance -1 Def opponent,Debuff,
Skuntank,Flamethrower,charged,fire,1.0,90,55,1.64,,High Energy,
Skuntank,Return,charged,normal,1.0,130,70,1.86,,Nuke,
Skuntank,Sludge Bomb,charged,poison,1.2,80,50,1.6,,General,
Skuntank,Trailblaze,charged,grass,1.0,65,45,1.44,100% chance +1 Atk self,Boost,
Skuntank (Shadow),Crunch,charged,dark,1.2,70,45,1.56,30.0% chance -1 Def opponent,Debuff,
Skuntank (Shadow),Flamethrower,charged,fire,1.0,90,55,1.64,,High Energy,
Skuntank (Shadow),Frustration,charged,normal,1.0,10,70,0.14,,High Energy,
Skuntank (Shadow),Sludge Bomb,charged,poison,1.2,80,50,1.6,,General,
Skuntank (Shadow),Trailblaze,charged,grass,1.0,65,45,1.44,100% chance +1 Atk self,Boost,
Skwovet,Body Slam,charged,normal,1.2,50,35,1.43,,Spam/Bait,
Skwovet,Crunch,charged,dark,1.0,70,45,1.56,30.0% chance -1 Def opponent,Debuff,
Skwovet,Trailblaze,charged,grass,1.0,65,45,1.44,100% chance +1 Atk self,Boost,
Slaking,Body Slam,charged,normal,1.2,50,35,1.43,,Spam/Bait,elite
Slaking,Earthquake,charged,ground,1.0,110,65,1.69,,Nuke,
Slaking,Hyper Beam,charged,normal,1.2,150,80,1.88,,Nuke,
Slaking,Play Rough,charged,fairy,1.0,90,60,1.5,,High Energy,
Slakoth,Body Slam,charged,normal,1.2,50,35,1.43,,Spam/Bait,
Slakoth,Brick Break,charged,fighting,1.0,40,40,1.0,100% chance -1 Def opponent,Debuff Spam/Bait,
Slakoth,Night Slash,charged,dark,1.0,50,35,1.43,12.5% chance +2 Atk self,Boost Spam/Bait,
Sliggoo,Dragon Pulse,charged,dragon,1.2,90,60,1.5,,High Energy,
Sliggoo,Muddy Water,charged,water,1.0,35,35,1.0,30.0% chance -1 Atk opponent,Debuff Spam/Bait,
Sliggoo,Sludge Wave,charged,poison,1.0,110,65,1.69,,Nuke,
Sliggoo,Water Pulse,charged,water,1.0,80,55,1.45,,General,
Slitherwing,Struggle,charged,normal,1.0,35,100,0.35,,High Energy,
Slowbro,Ice Beam,charged,ice,1.0,90,55,1.64,,High Energy,
Slowbro,Psychic,charged,psychic,1.2,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Slowbro,Return,charged,normal,1.0,130,70,1.86,,Nuke,
Slowbro,Scald,charged,water,1.2,85,50,1.7,30.0% chance -1 Atk opponent,High Energy Debuff,
Slowbro,Surf,charged,water,1.2,75,45,1.67,,General,elite
Slowbro,Water Pulse,charged,water,1.2,80,55,1.45,,General,
Slowbro (Galarian),Brutal Swing,charged,dark,1.0,55,35,1.57,,Spam/Bait,
Slowbro (Galarian),Focus Blast,charged,fighting,1.0,150,75,2.0,,Nuke,
Slowbro (Galarian),Psychic,charged,psychic,1.2,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Slowbro (Galarian),Scald,charged,water,1.0,85,50,1.7,30.0% chance -1 Atk opponent,High Energy Debuff,
Slowbro (Galarian),Sludge Bomb,charged,poison,1.2,80,50,1.6,,General,
Slowbro (Galarian),Surf,charged,water,1.0,75,45,1.67,,General,elite
Slowbro (Mega),Ice Beam,charged,ice,1.0,90,55,1.64,,High Energy,
Slowbro (Mega),Psychic,charged,psychic,1.2,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Slowbro (Mega),Scald,charged,water,1.2,85,50,1.7,30.0% chance -1 Atk opponent,High Energy Debuff,
Slowbro (Mega),Surf,charged,water,1.2,75,45,1.67,,General,elite
Slowbro (Mega),Water Pulse,charged,water,1.2,80,55,1.45,,General,
Slowbro (Shadow),Frustration,charged,normal,1.0,10,70,0.14,,High Energy,
Slowbro (Shadow),Ice Beam,charged,ice,1.0,90,55,1.64,,High Energy,
Slowbro (Shadow),Psychic,charged,psychic,1.2,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Slowbro (Shadow),Scald,charged,water,1.2,85,50,1.7,30.0% chance -1 Atk opponent,High Energy Debuff,
Slowbro (Shadow),Surf,charged,water,1.2,75,45,1.67,,General,elite
Slowbro (Shadow),Water Pulse,charged,water,1.2,80,55,1.45,,General,
Slowking,Blizzard,charged,ice,1.0,140,75,1.87,,Nuke,
Slowking,Fire Blast,charged,fire,1.0,140,80,1.75,,Nuke,
Slowking,Psychic,charged,psychic,1.2,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Slowking,Return,charged,normal,1.0,130,70,1.86,,Nuke,
Slowking,Scald,charged,water,1.2,85,50,1.7,30.0% chance -1 Atk opponent,High Energy Debuff,
Slowking,Surf,charged,water,1.2,75,45,1.67,,General,elite
Slowking (Galarian),Future Sight,charged,psychic,1.2,110,65,1.69,,Nuke,
Slowking (Galarian),Scald,charged,water,1.0,85,50,1.7,30.0% chance -1 Atk opponent,High Energy Debuff,
Slowking (Galarian),Shadow Ball,charged,ghost,1.0,100,55,1.82,,Nuke,
Slowking (Galarian),Sludge Wave,charged,poison,1.2,110,65,1.69,,Nuke,
Slowking (Galarian),Surf,charged,water,1.0,75,45,1.67,,General,elite
Slowking (Shadow),Blizzard,charged,ice,1.0,140,75,1.87,,Nuke,
Slowking (Shadow),Fire Blast,charged,fire,1.0,140,80,1.75,,Nuke,
Slowking (Shadow),Frustration,charged,normal,1.0,10,70,0.14,,High Energy,
Slowking (Shadow),Psychic,charged,psychic,1.2,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Slowking (Shadow),Scald,charged,water,1.2,85,50,1.7,30.0% chance -1 Atk opponent,High Energy Debuff,
Slowking (Shadow),Surf,charged,water,1.2,75,45,1.67,,General,elite
Slowpoke,Psychic,charged,psychic,1.2,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Slowpoke,Psyshock,charged,psychic,1.2,70,45,1.56,,General,
Slowpoke,Return,charged,normal,1.0,130,70,1.86,,Nuke,
Slowpoke,Water Pulse,charged,water,1.2,80,55,1.45,,General,
Slowpoke (Galarian),Psychic,charged,psychic,1.2,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Slowpoke (Galarian),Psyshock,charged,psychic,1.2,70,45,1.56,,General,
Slowpoke (Galarian),Surf,charged,water,1.0,75,45,1.67,,General,
Slowpoke (Shadow),Frustration,charged,normal,1.0,10,70,0.14,,High Energy,
Slowpoke (Shadow),Psychic,charged,psychic,1.2,75,55,1.36,10.0% chance -1 Def opponent,High Energy Debuff,
Slowpoke (Shadow),Psyshock,charged,psychic,1.2,70,45,1.56,,General,
Slowpoke (Shadow),Water Pulse,charged,water,1.2,80,55,1.45,,General,
Slugma,Flame Burst,charged,fire,1.2,70,55,1.27,,High Energy,
Slugma,Flame Charge,charged,fire,1.2,65,50,1.3,100% chance +1 Atk self,Boost,
Slugma,Rock Slide,charged,rock,1.0,65,45,1.44,,General,
Slurpuff,Draining Kiss,charged,fairy,1.2,60,55,1.09,,High Energy,
Slurpuff,Energy Ball,charged,grass,1.0,90,55,1.64,10.0% chance -1 Def opponent,High Energy Debuff,
Slurpuff,Flamethrower,charged,fire,1.0,90,55,1.64,,High Energy,
Slurpuff,Play Rough,charged,fairy,1.2,90,60,1.5,,High Energy,
Smeargle,Acid Spray,charged,poison,1.0,20,45,0.44,100% chance -2 Def opponent,Debuff,
Smeargle,Aerial Ace,charged,flying,1.0,55,40,1.38,,General,
Smeargle,Aeroblast,charged,flying,1.0,170,75,2.27,12.5% chance +2 Atk self,Boost Nuke,
Smeargle,Air Cutter,charged,flying,1.0,60,55,1.09,,High Energy,
Smeargle,Ancient Power,charged,rock,1.0,60,45,1.33,10.0% chance +1 Atk +1 Def self,Boost,
Smeargle,Aqua Jet,charged,water,1.0,45,45,1.0,,General,
Smeargle,Aqua Tail,charged,water,1.0,55,35,1.57,,Spam/Bait,
Smeargle,Aura Sphere,charged,fighting,1.0,100,55,1.82,,Nuke,
Smeargle,Aurora Beam,charged,ice,1.0,80,60,1.33,,High Energy,
Smeargle,Avalanche,charged,ice,1.0,90,45,2.0,,General,
Smeargle,Blast Burn,charged,fire,1.0,110,50,2.2,,General,
Smeargle,Blaze Kick,charged,fire,1.0,60,40,1.5,,Spam/Bait,
Smeargle,Blizzard,charged,ice,1.0,140,75,1.87,,Nuke,
Smeargle,Body Slam,charged,normal,1.2,50,35,1.43,,Spam/Bait,
Smeargle,Bone Club,charged,ground,1.0,55,35,1.57,,Spam/Bait,
Smeargle,Brave Bird,charged,flying,1.0,130,55,2.36,100% chance -3 Def self,Self-Debuff Nuke,
Smeargle,Brick Break,charged,fighting,1.0,40,40,1.0,100% chance -1 Def opponent,Debuff Spam/Bait,
Smeargle,Brine,charged,water,1.0,60,50,1.2,,General,
Smeargle,Bubble Beam,charged,water,1.0,25,40,0.62,100% chance -1 Atk opponent,Debuff Spam/Bait,
Smeargle,Bug Buzz,charged,bug,1.0,100,60,1.67,30.0% chance -1 Def opponent,High Energy Debuff,
Smeargle,Bulldoze,charged,ground,1.0,45,45,1.0,50.0% chance -1 Def opponent,Debuff Spam/Bait,
Smeargle,Close Combat,charged,fighting,1.0,100,45,2.22,100% chance -2 Def self,Self-Debuff,
Smeargle,Crabhammer,charged,water,1.0,85,50,1.7,12.5% chance +2 Atk self,Boost,
Smeargle,Cross Chop,charged,fighting,1.0,55,35,1.57,,Spam/Bait,
Smeargle,Cross Poison,charged,poison,1.0,50,35,1.43,12.5% chance +2 Atk self,Boost Spam/Bait,
Smeargle,Crunch,charged,dark,1.0,70,45,1.56,30.0% chance -1 Def opponent,Debuff,
Smeargle,Dark Pulse,charged,dark,1.0,80,50,1.6,,General,
Smeargle,Dazzling Gleam,charged,fairy,1.0,110,70,1.57,,Nuke,
Smeargle,Dig,charged,ground,1.0,70,50,1.4,,High Energy,
Smeargle,Disarming Voice,charged,fairy,1.0,70,45,1.56,,General,
Smeargle,Discharge,charged,electric,1.0,65,45,1.44,,General,
Smeargle,Doom Desire,charged,steel,1.0,75,40,1.88,,Spam/Bait,
Smeargle,Draco Meteor,charged,dragon,1.0,150,65,2.31,100% chance -2 Atk self,Self-Debuff Nuke,
Smeargle,Dragon Claw,charged,dragon,1.0,50,35,1.43,,Spam/Bait,
Smeargle,Dragon Pulse,charged,dragon,1.0,90,60,1.5,,High Energy,
Smeargle,Draining Kiss,charged,fairy,1.0,60,55,1.09,,High Energy,
Smeargle,Drill Peck,charged,flying,1.0,65,40,1.62,,Spam/Bait,
Smeargle,Drill Run,charged,ground,1.0,80,45,1.78,,General,
Smeargle,Dynamic Punch,charged,fighting,1.0,90,50,1.8,,General,
Smeargle,Earth Power,charged,ground,1.0,90,55,1.64,10.0% chance -1 Def opponent,High Energy Debuff,
Smeargle,Earthquake,charged,ground,1.0,110,65,1.69,,Nuke,
Smeargle,Energy Ball,charged,grass,1.0,90,55,1.64,10.0% chance -1 Def opponent,High Energy Debuff,
Smeargle,Fell Stinger,charged,bug,1.0,20,35,0.57,100% chance +1 Atk self,Boost Spam/Bait,
Smeargle,Fire Blast,charged,fire,1.0,140,80,1.75,,Nuke,
Smeargle,Fire Punch,charged,fire,1.0,60,40,1.5,,Spam/Bait,
Smeargle,Flame Burst,charged,fire,1.0,70,55,1.27,,High Energy,
Smeargle,Flame Charge,charged,fire,1.0,65,50,1.3,100% chance +1 Atk self,Boost,
Smeargle,Flame Wheel,charged,fire,1.0,60,55,1.09,,High Energy,
Smeargle,Flamethrower,charged,fire,1.0,90,55,1.64,,High Energy,
Smeargle,Flash Cannon,charged,steel,1.0,110,70,1.57,,Nuke,
Smeargle,Fly,charged,flying,1.0,80,45,1.78,,General,
Smeargle,Flying Press,charged,fighting,1.0,90,40,2.25,,Spam/Bait,
Smeargle,Focus Blast,charged,fighting,1.0,150,75,2.0,,Nuke,
Smeargle,Foul Play,charged,dark,1.0,70,45,1.56,,General,
Smeargle,Frenzy Plant,charged,grass,1.0,100,45,2.22,,General,
Smeargle,Future Sight,charged,psychic,1.0,110,65,1.69,,Nuke,
Smeargle,Giga Impact,charged,normal,1.2,150,80,1.88,,Nuke,
Smeargle,Grass Knot,charged,grass,1.0,90,50,1.8,,General,
Smeargle,Gunk Shot,charged,poison,1.0,130,75,1.73,,Nuke,
Smeargle,Gyro Ball,charged,steel,1.0,80,60,1.33,,High Energy,
Smeargle,Heat Wave,charged,fire,1.0,95,75,1.27,,High Energy,
Smeargle,Heavy Slam,charged,steel,1.0,70,50,1.4,,General,
Smeargle,Horn Attack,charged,normal,1.2,40,35,1.14,,Spam/Bait,
Smeargle,Hurricane,charged,flying,1.0,110,65,1.69,,Nuke,
Smeargle,Hydro Cannon,charged,water,1.0,80,40,2.0,,Spam/Bait,
Smeargle,Hydro Pump,charged,water,1.0,130,75,1.73,,Nuke,
Smeargle,Hyper Beam,charged,normal,1.2,150,80,1.88,,Nuke,
Smeargle,Hyper Fang,charged,normal,1.2,80,50,1.6,,General,
Smeargle,Ice Beam,charged,ice,1.0,90,55,1.64,,High Energy,
Smeargle,Ice Punch,charged,ice,1.0,60,40,1.5,,Spam/Bait,
Smeargle,Icy Wind,charged,ice,1.0,60,45,1.33,100% chance -1 Atk opponent,Debuff,
Smeargle,Iron Head,charged,steel,1.0,70,50,1.4,,General,
Smeargle,Last Resort,charged,normal,1.2,90,55,1.64,,High Energy,
Smeargle,Leaf Blade,charged,grass,1.0,70,35,2.0,,Spam/Bait,
Smeargle,Leaf Tornado,charged,grass,1.0,45,40,1.12,50.0% chance -2 Atk opponent,Debuff Spam/Bait,
